"","quad","site","real.date","comm.date","month","urch","chit","treat","BASP","CCAP","EALM","RFSP","OPCA","RBSP","AGFI","BFSP","DICL","Cris","HEPA","PHPA","BRUP","HBCO","SPS1","SPS3","SPS8","SPS9","SPS10","SPOT","MSP1","SYSP","SCUN","BRSH","EUBI","DELI","HYSP","EPSC","BAEL","MEFA.t","GERU","DOCO","DOFE","TUBE","PSOC","VECO","BACR","PSCH","TETR","CHHA","POMA","META","PYST","PEAN","CLHU","DICA","TCM3","DITR","EUPU","SYPA","APPO","APSO","TCM2","TCOT","BOVI","Chel","Core","CNFI","HAIG","Stye","ASPA","TSV1","TSV2","TSOT","INOT","OTHE","SHEL","FUZZ","RUBB"
"46","PG6_D","PG","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0.013720558,0.116624743,0.118911502,0,0,0.013720558,0,0,0,0,0,0,0,0.249256803,0,0.009261377,0,0,0,0,0,0,0.016121656,0.180654013,0.20580837,0,0,0,0.013949234,0,0,0,0,0.034301395,0.000228676,0,0,0,0,0,0,0,0,0,0,0.00228676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025154356,0
"47","PG6_E","PG","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0.012978585,0.151416829,0.38513952,0,0,0,0,0,0,0,0,0,0,0.058403634,0,0,0,0,0,0,0,0,0.047588146,0.056348691,0.246593121,0,0,0,0.004326195,0,0,0,0,0.002163098,0.00043262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034609561,0
"48","PG6_F","PG","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0.022512382,0.040522287,0.162089149,0,0,0,0,0,0,0,0,0,0,0.108059433,0,0,0,0,0,0,0,0,0.033768573,0.177847816,0.2476362,0,0,0,0.004502476,0,0,0,0,0.002251238,0.0094552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002251238,0,0,0,0,0,0,0,0,0.002251238,0.180099054,0.006753715
"49","SC1_54","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.01572857,0.265138748,0.071902033,0.002246939,0,0.022469385,0,0,0.013481631,0,0,0,0,0.042691832,0,0,0,0,0,0,0,0,0.004493877,0,0,0.011234693,0,0,0.020334794,0,0,0.006740816,0,0,0.002246939,0,0,0,0.004493877,0,0,0.357263229,0.119087743,0,0,0.033704078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006740816,0
"50","SC1_62","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0.018015989,0.297263822,0.042787974,0.002251999,0,0.063055962,0.038283977,0.004503997,0,0,0,0,0,0.031527981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006868596,0,0,0.013511992,0,0,0,0,0,0,0.006755996,0,0,0.310775814,0.123859926,0,0,0.004503997,0,0,0,0,0,0,0.004503997,0,0,0,0.002251999,0,0,0,0,0,0,0,0,0,0,0.029275982,0
"51","SC1_63","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.013127667,0.148780221,0.15315611,0,0,0.021879444,0,0,0.002187944,0,0,0,0,0.109397221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013127667,0,0,0,0,0,0.000109397,0,0,0,0.010939722,0,0,0.312876053,0.041570944,0,0,0.150968165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021879444,0
"52","SC1_64","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0.022075055,0.42384106,0.037527594,0.002207506,0,0.030905077,0,0,0.013245033,0,0,0,0,0.315673289,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0.004415011,0,0,0.039735099,0,0.006622517,0,0,0,0,0,0,0,0.013245033,0,0,0,0.013245033,0,0,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057395143,0.015452539
"53","SC4_36","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0,0.036027922,0.024769196,0,0,0,0,0,0,0,0,0,0,0.234181491,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0.186894844,0,0.011258726,0,0,0,0,0.006755235,0,0,0,0,0,0,0,0.324251295,0.006755235,0,0,0.164602567,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","SC4_45","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0.00761035,0.035641806,0.129375951,0,0,0,0,0,0,0,0,0,0,0.197869102,0,0.088787418,0.005073567,0.02283105,0,0,0,0,0.002536783,0.020294267,0.002536783,0,0.012810756,0.053272451,0.00761035,0,0,0,0,0.005073567,0,0.002536783,0.000126839,0,0,0,0,0.271435819,0.010147133,0,0,0.053272451,0,0,0,0,0,0,0,0,0.00761035,0.002536783,0,0,0,0,0,0,0,0,0,0,0,0.06100964,0
"55","SC4_51","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0,0.012013455,0.09370495,0,0,0,0,0,0,0,0,0,0,0.112926478,0,0,0.016818837,0.004805382,0.002402691,0.02402691,0,0,0,0.012013455,0,0,0.122897645,0.043248438,0,0,0,0,0,0.002402691,0,0.002402691,0,0,0,0,0,0.394161461,0.021624219,0,0,0.09370495,0,0,0,0,0,0,0,0,0.004805382,0,0,0,0,0,0,0,0,0,0,0,0,0.036040365,0
"56","SC4_52","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0,0.008634647,0.058283864,0,0,0,0,0,0,0,0,0,0,0.177010254,0,0,0.069185105,0,0,0.004317323,0,0,0,0.004317323,0,0,0.097139773,0.034646519,0,0,0,0,0,0.004317323,0.004317323,0,0,0,0.002158662,0,0,0.308688613,0.05429034,0,0,0.142471668,0,0.028062601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158662,0
"57","SC5_34","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0,0.036334734,0.245259453,0.002270921,0,0.020438288,0,0,0,0,0,0,0,0.061314863,0.004541842,0.015896446,0.002270921,0,0,0.011354604,0,0.004541842,0.011354604,0,0,0,0.063585784,0,0.006926309,0,0,0,0,0,0.000227092,0,0,0,0.004655388,0,0,0.399682071,0.009310776,0,0,0.034177359,0,0.004541842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059043942,0.002270921
"58","SC5_47","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0.002329916,0.123485555,0.109506058,0,0,0.018639329,0.107176142,0.002329916,0.002329916,0,0,0,0,0.135135135,0,0,0.002329916,0,0,0,0,0,0,0,0,0,0.013979497,0,0.00722274,0,0,0,0,0.004659832,0,0,0,0,0.006989748,0,0,0.23776794,0.007106244,0,0,0.139794967,0,0,0,0.006989748,0,0,0,0,0.004659832,0.006989748,0,0,0,0,0,0,0,0,0,0,0,0.060577819,0
"59","SC5_49","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0,0.016203704,0.138888889,0,0,0,0.018518519,0,0,0,0,0,0,0.164351852,0,0,0,0,0,0,0,0,0.002314815,0.002314815,0,0,0.002314815,0,0.016203704,0,0,0,0,0,0,0,0,0,0,0,0,0.423611111,0.002314815,0,0,0.185185185,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0.025462963,0
"60","SC5_50","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0,0.041374555,0.1517067,0,0,0.018388691,0.057464659,0,0.002298586,0,0,0,0,0.1011378,0.002298586,0,0.011492932,0,0,0,0,0,0,0.002298586,0,0,0.011492932,0,0.018388691,0,0,0,0,0.006895759,0,0,0,0,0.004597173,0,0,0.399954028,0.006895759,0,0,0.144925871,0,0.002298586,0.002298586,0.002298586,0,0,0,0,0.004597173,0,0,0,0,0,0,0,0,0,0,0,0,0.006895759,0
"61","SC6_14","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0.004329004,0.060606061,0.467532468,0,0,0,0,0,0,0,0,0,0,0.235930736,0,0,0,0,0,0,0,0,0.017316017,0.002164502,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0.002164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,0,0,0,0,0,0,0.205627706,0
"62","SC6_18","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.002271437,0.109028961,0.270300965,0,0,0.002271437,0,0,0.002271437,0,0,0,0,0.231686542,0,0,0.036342987,0,0,0,0,0,0.052243044,0.031800114,0.113571834,0,0,0,0.004542873,0,0,0,0,0.002271437,0.002839296,0,0,0.002271437,0.002271437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131743328,0.002271437
"63","SC6_21","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.011018983,0.052367445,0.469234126,0,0,0,0,0,0.013091861,0,0,0,0,0.058913376,0,0,0.006545931,0,0,0,0,0,0.048003491,0.026183722,0.196377918,0,0,0,0.017564914,0,0,0,0,0.015273838,0.000327297,0,0,0.008727907,0.002181977,0.002181977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004363954,0,0,0,0,0,0,0,0,0.067641283,0
"64","SC6_33","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0,0.087875549,0.15200095,0,0,0,0.228001425,0,0.007125045,0,0,0,0,0.439377746,0,0,0,0,0,0,0,0,0,0,0.00475003,0,0,0,0.002375015,0,0,0,0,0.00475003,0.000118751,0,0,0,0,0,0,0,0,0,0,0.002375015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071250445,0
"65","SC7_2","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0.014314684,0.155195038,0.045329834,0,0,0,0,0,0.009543123,0,0,0,0,0.233806513,0,0,0.002385781,0,0,0,0,0,0.014314684,0.002385781,0,0,0.071573422,0,0.009662412,0,0,0,0,0.085888107,0.00250507,0,0,0.023857807,0.007157342,0,0,0.004771561,0,0,0,0.250506978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059644519,0.004771561
"66","SC7_3","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0.003047851,0.088387687,0.26516306,0,0,0,0,0,0.185918927,0,0,0,0,0.018287108,0,0,0,0,0,0,0,0,0.051813472,0.003047851,0.006095703,0,0,0,0.018287108,0,0,0,0,0.009143554,0.000152393,0,0,0,0,0,0,0.24078025,0,0,0,0.106827187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003047851,0
"67","SC7_4","SC","10-Dec-07",39426,712,"u_con","c_rem","u_con.c_rem",0,0.386494891,0.16437139,0,0,0,0,0,0.040093292,0,0,0,0,0.177698801,0,0,0,0,0,0.00444247,0,0,0.011106175,0.002221235,0,0,0,0,0.011106175,0,0,0,0,0.006774767,0.000111062,0,0,0,0,0,0,0.002221235,0,0,0,0.162261217,0,0,0,0,0,0,0,0,0.002221235,0,0,0,0,0,0,0,0,0,0,0,0,0.028876055,0
"68","SC7_5","SC","10-Dec-07",39426,712,"u_con","c_con","u_con.c_con",0.0136039,0.306087745,0.090692665,0,0,0,0,0,0.106677247,0,0,0,0,0.242602879,0,0,0,0,0,0,0,0,0.029475116,0.009069267,0,0,0,0,0.009069267,0,0,0,0,0.024940483,0.00680195,0,0,0,0,0,0,0.004534633,0,0,0,0.083890715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072554132,0
"69","SC8_37","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0,0.148063781,0.002277904,0,0,0,0,0,0,0,0,0,0,0.343963554,0,0.004555809,0.002277904,0,0,0,0,0,0,0,0,0,0,0,0,0.307517084,0,0.029612756,0,0.006833713,0,0,0,0,0,0,0,0,0,0,0,0.070615034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025056948,0
"70","SC8_38","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.01030264,0.126207341,0.221506761,0,0,0,0,0,0,0,0,0,0,0.0772698,0,0,0,0.00515132,0,0,0,0,0.02318094,0.00515132,0,0,0.00772698,0,0.036316806,0.007855763,0,0,0,0,0,0,0,0.02060528,0.00257566,0,0,0.056922086,0,0,0,0.121056021,0,0,0,0,0,0,0,0,0.00257566,0,0.00515132,0.00257566,0,0,0,0,0,0,0,0,0.169993561,0.09787508,0
"71","SC8_39","SC","10-Dec-07",39426,712,"u_rem","c_con","u_rem.c_con",0.032786885,0.131147541,0.06557377,0,0,0.008196721,0,0,0,0,0,0,0,0.18579235,0,0,0,0,0,0.008196721,0,0,0,0.00273224,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049180328,0,0,0,0,0,0,0.00273224,0,0,0,0.00273224,0,0,0,0,0,0,0,0,0,0.06284153,0.027322404,0
"72","SC8_40","SC","10-Dec-07",39426,712,"u_rem","c_rem","u_rem.c_rem",0.016583748,0.014214641,0.073442312,0,0,0,0,0,0,0,0,0,0,0.234541578,0,0.007107321,0,0.028429282,0.023691068,0.042643923,0,0,0.101871594,0.004738214,0,0,0,0,0,0.021321962,0,0,0,0.023691068,0.002487562,0,0,0.014214641,0.002369107,0,0,0.016702203,0,0,0,0.284292822,0,0,0,0,0,0,0.014214641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021321962,0.052120351,0
"73","ON0_45","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.04872187,0.24470177,0.004369674,0,0,0,0,0,0,0,0,0,0,0.022066856,0,0,0,0,0.008739349,0,0,0.004588158,0.039545554,0,0,0,0,0,0,0,0,0,0.026655014,0.005243609,0,0,0.013109023,0.004369674,0,0,0.070788726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454446144,0.052654577
"74","ON0_46","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0.015710919,0.074626866,0.366588112,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0.015710919,0.042419482,0,0,0,0,0.010473946,0,0,0,0,0.016496465,0.015972768,0,0,0,0,0,0,0.042419482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032207384,0.209478921,0
"75","ON0_48","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0.005103343,0.11839755,0.2911457,0,0,0.010206685,0,0,0,0,0,0,0,0,0.153100281,0,0,0.005103343,0,0.016330697,0,0,0.03113039,0.00535851,0,0,0,0,0.005868844,0,0,0,0,0.026027048,0.015310028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036233733,0.280683848,0
"76","ON0_49","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.064931846,0.465923172,0,0,0.004956629,0,0,0,0,0,0,0,0,0.025030979,0,0,0,0,0,0,0,0.019826518,0.055018587,0,0,0,0,0.01016109,0,0,0,0,0.004956629,0.025526642,0.004956629,0,0,0,0,0,0.04039653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104584882,0.173729864,0
"77","ON1_17","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0,0.00066726,0.596085409,0,0,0,0,0,0,0,0,0,0,0,0.013345196,0,0,0,0,0,0,0,0.017793594,0.049599644,0,0,0,0,0,0,0,0,0,0,0,0,0.00044484,0,0.004448399,0,0,0.040702847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005560498,0.266903915,0.004448399
"78","ON1_84","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0,0.037656904,0.418410042,0.00488145,0,0,0,0,0,0,0,0,0,0,0.019060902,0,0,0,0,0,0,0,0.013947001,0.023245002,0,0,0,0,0,0,0,0,0,0.005113901,0.0004649,0,0.047884705,0,0,0,0,0.084844258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009762901,0.334728033,0
"79","ON1_85","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0,0,0.199948731,0,0,0,0,0,0,0,0,0,0,0,0.010253781,0.005126891,0,0,0,0,0,0,0.036144578,0.005126891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051268905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005126891,0,0.687003332
"80","ON1_86","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0,0.015373171,0.282915943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010662038,0.020084304,0,0,0,0.490949665,0,0,0,0,0,0.030498388,0.005454996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005207042,0.138854451,0
"81","ON2_43","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0,0.084884752,0.310283688,0,0,0.008865248,0,0,0,0,0,0,0,0,0.057624113,0,0,0,0,0.001108156,0,0,0.014184397,0.02748227,0,0,0,0,0,0,0,0,0,0.023271277,0.004432624,0.004654255,0.010195035,0,0.000221631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664894,0.45212766,0
"82","ON2_44","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0,0.068940317,0.433861145,0,0,0.014616322,0,0,0,0,0,0,0,0,0.15590743,0,0,0,0,0,0,0,0,0.005602923,0,0,0,0,0.004872107,0,0,0,0,0.024604141,0.006090134,0,0.017295981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268209501,0
"83","ON2_82","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.051690717,0.198363127,0,0,0,0,0,0,0,0,0,0,0,0.237131165,0,0,0,0,0.022183933,0,0,0.00430756,0.009045876,0,0,0,0,0.000215378,0,0,0,0,0.082274392,0.010338143,0.030583674,0.000430756,0,0,0.00430756,0,0.004522938,0,0,0,0,0,0,0,0,0,0,0,0,0.030152918,0,0,0,0,0,0,0,0,0,0,0,0.012922679,0.301529184,0
"84","ON2_83","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.08687305,0.479961603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799616,0,0,0.009599232,0.044396448,0,0,0,0,0.004799616,0,0,0,0,0.01511879,0.02087833,0.043196544,0.02087833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010319174,0.259179266,0
"85","ON3_16","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0.019858156,0.114184397,0.113947991,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0.009456265,0,0,0,0,0.095035461,0.023640662,0,0,0,0,0.062174941,0,0,0,0,0.056737589,0.058156028,0.014184397,0,0,0,0,0,0.071867612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062647754,0.264775414,0
"86","ON3_77","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0.031369034,0.197400851,0.264620211,0,0,0,0,0,0,0,0,0,0,0,0.103069684,0,0,0,0,0,0,0,0.036522518,0.027111808,0,0,0.013443872,0,0.049518261,0,0,0,0,0.009186646,0.063858391,0,0.013667936,0.017925162,0.008962581,0,0,0.046605422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008962581,0.107775039,0
"87","ON3_78","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0.080370943,0.389799073,0.173106646,0.00618238,0,0,0,0,0,0,0,0,0,0,0.031530139,0,0,0,0,0,0,0,0.037094281,0.018547141,0,0,0,0,0.075734158,0,0,0,0,0.062132921,0.03122102,0.00618238,0,0,0,0,0,0.020092736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018547141,0.049459042
"88","ON3_79","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0.011341083,0.232492203,0.153104621,0,0,0,0,0,0,0,0,0,0,0,0.096399206,0,0,0,0,0,0,0,0.005670542,0.022682166,0.096399206,0,0,0,0.040544372,0,0,0,0,0.034306776,0.022682166,0.096399206,0,0,0.000283527,0,0,0.040260845,0,0,0,0,0,0,0,0,0,0.022682166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119081372,0.005670542
"89","ON4_71","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0,0.041860465,0.054263566,0,0,0,0,0,0,0,0,0,0,0,0.062015504,0,0,0.013289037,0,0.004429679,0,0,0.018383167,0.035880399,0.017718715,0,0,0,0.017940199,0,0,0,0,0.06290144,0.01572536,0.070874862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584717608,0
"90","ON4_72","ON","29-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0,0.07827553,0.15438343,0,0,0.004816956,0,0,0,0,0,0,0,0,0.115847784,0,0,0,0,0.000240848,0,0,0.009633911,0.063342967,0.077312139,0,0,0,0.044797688,0,0,0,0,0.02938343,0.00650289,0.063102119,0,0.004816956,0.000481696,0.009633911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009874759,0.327552987,0
"91","ON4_73","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.064102564,0.104138552,0,0,0.000224921,0,0,0,0,0,0,0,0,0.207152497,0,0,0,0,0,0,0,0,0.053981107,0,0,0,0,0.022717049,0,0,0,0,0.027665317,0.010121457,0.045659019,0,0.008996851,0.004723347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004498426,0,0,0.004498426,0,0,0,0,0,0,0,0,0.009671615,0.431848853,0
"92","ON4_74","ON","29-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.050387597,0.10123119,0.004559964,0,0.014363885,0,0,0,0,0,0,0.000227998,0,0.301185591,0,0,0,0,0.009347925,0,0,0.00501596,0.018467852,0.027587779,0,0,0,0.023939808,0,0,0,0,0.009347925,0.004787962,0.037163703,0,0,0.004559964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004559964,0.378476972,0.004559964
"93","ON5_25","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0,0.019616894,0.032310178,0.014308793,0,0.009693053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02446342,0,0,0.000230787,0.000230787,0,0,0.032310178,0,0.029771521,0,0,0,0,0.047080545,0.000230787,0.013847219,0,0.004846527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230787,0,0,0,0,0,0.00461574,0,0,0,0.766212786,0
"94","ON5_88","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0,0.010354647,0.18638364,0,0,0,0,0,0,0,0,0,0,0,0.056950557,0,0,0,0,0.01553197,0,0,0,0.04659591,0,0,0.113901113,0,0.021485892,0,0,0,0,0.06212788,0.01553197,0.005177323,0,0.01553197,0,0,0,0.005177323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005177323,0,0,0,0,0,0,0,0.440072483,0
"95","ON5_89","ON","29-Mar-08",39534,803,"u_rem","c_con","u_rem.c_con",0,0.015388434,0.065028543,0.000248201,0,0,0,0,0,0,0,0,0,0,0.030280467,0,0,0,0,0.024820055,0,0,0.020104244,0.005460412,0,0,0.099528419,0,0.015140233,0,0,0,0,0.021345247,0.001737404,0.004964011,0.005460412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004964011,0,0.000248201,0,0.685033507,0
"96","ON5_91","ON","29-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0,0.021470746,0.182501342,0,0,0.000268384,0,0,0,0,0,0,0,0,0.091250671,0,0,0,0,0.01610306,0,0,0,0.01610306,0,0,0.203972088,0,0.017176597,0,0,0,0,0.042941492,0.005636071,0.005367687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005367687,0.391841116,0
"97","PG1_7","PG","27-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0.005215742,0.094831674,0.018966335,0.004741584,0,0.018966335,0.355618777,0,0,0,0,0,0,0.099573257,0,0,0,0,0,0,0,0,0,0.004978663,0.118776671,0,0,0,0.000711238,0,0,0,0,0.000237079,0.005215742,0.01446183,0,0.004978663,0.018966335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010668563,0.213371266,0.009720247
"98","PG1_8","PG","27-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0,0.306807935,0.058611362,0,0,0.037195672,0.324616772,0,0,0,0,0,0,0,0,0.004508566,0,0,0,0,0,0.000225428,0,0.009242561,0,0,0.009017133,0,0.004733995,0,0,0.004508566,0,0,0,0,0,0,0.013525699,0,0,0,0,0,0,0,0.005184851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901713,0.216411181,0.004508566
"99","PG1_96","PG","27-Mar-08",39534,803,"u_con","c_rem","u_con.c_rem",0.000228258,0.24218215,0.146313627,0,0,0.050216845,0.004565168,0,0,0,0,0,0,0,0,0.027391007,0,0,0,0.022825839,0,0,0,0.009815111,0.136955033,0,0,0,0.009586852,0,0,0,0,0.018945446,0.00570646,0,0.000228258,0,0.004793426,0,0,0,0,0,0,0,0.005021685,0,0,0,0,0,0,0,0.004565168,0,0,0,0,0,0,0,0,0,0,0.000228258,0,0.310431408,0
"100","PG1_97","PG","27-Mar-08",39534,803,"u_con","c_con","u_con.c_con",0.004934616,0.050086356,0.044658278,0.015790772,0,0.024919812,0,0,0.004934616,0.000246731,0,0,0.004934616,0.335553911,0.004934616,0,0,0,0,0.005428078,0,0,0.000246731,0.010115963,0,0,0,0,0.011102887,0,0,0,0,0.000493462,0.000493462,0,0,0,0.01505058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439180854,0.026893659
"101","PG2_10","PG","27-Mar-08",39534,803,"u_rem","c_rem","u_rem.c_rem",0,0.016198704,0.086393089,0.037796976,0,0.021598272,0,0,0.016198704,0,0,0,0,0.059395248,0.010799136,0,0,0,0,0.005669546,0,0,0,0,0.172786177,0,0.005399568,0,0.000539957,0,0,0,0,0.005669546,0,0,0,0,0.016198704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545356371,0
